tau,f1,tp,fp,fn
3.6325627128180488e-06,0.0017805210991750254,75,84095,0
3.853196372689198e-06,0.0035892036753445633,75,41642,0
3.977313214980665e-06,0.004231908590774438,75,35295,0
4.169446638513313e-06,0.006586458241854747,75,22624,0
4.390080298384463e-06,0.006668741386209042,75,22343,0
4.5106746314567065e-06,0.006681812107443539,75,22299,0
4.51419714067593e-06,0.007201497911565605,75,20679,0
4.7313082913278556e-06,0.007237984944991315,75,20574,0
4.855425133619323e-06,0.00732243104710764,75,20335,0
5.0475585571519705e-06,0.007519173893428242,75,19799,0
5.07469204707714e-06,0.007523699653909816,75,19787,0
5.137139137210175e-06,0.0075282308657465494,75,19775,0
5.26819221702312e-06,0.008996581299106339,75,16523,0
5.29532570694829e-06,0.008997660608241857,75,16521,0
5.299134844568442e-06,0.008999280057595392,75,16518,0
5.392309059314587e-06,0.00904050144648023,75,16442,0
5.419442549239756e-06,0.009042136355416239,75,16439,0
5.5197685044395925e-06,0.009043226623259178,75,16437,0
5.611575972772406e-06,0.009050865866167865,75,16423,0
5.64388534673106e-06,0.009104704097116842,75,16325,0
5.674023062905442e-06,0.009119649805447471,75,16298,0
5.832209632643556e-06,0.009135200974421439,75,16270,0
5.956326474935023e-06,0.009145783793671116,75,16251,0
6.015251055848833e-06,0.00916198387490838,75,16222,0
6.1772467632071e-06,0.009224524936965746,75,16111,0
6.297554467878416e-06,0.009226227088202732,75,16108,0
6.421664952157825e-06,0.009226794611551948,75,16107,0
6.489687891411064e-06,0.010312822275696116,75,14395,0
6.5219972653697164e-06,0.010314949800577638,75,14392,0
6.552134981544096e-06,0.010317078203452783,75,14389,0
6.579268471469268e-06,0.010317787866281469,75,14388,0
6.601378032406003e-06,0.010319207484865162,75,14386,0
6.642298612028973e-06,0.010476323508869954,75,14168,0
6.7103215512822135e-06,0.010659465605457647,75,13922,0
6.741264178827535e-06,0.01066022315400469,75,13921,0
6.76641545432044e-06,0.01072577761887737,75,13835,0
6.803711268960569e-06,0.011143302874972142,75,13311,0
6.822011692277153e-06,0.011148272017837234,75,13305,0
6.94612853456862e-06,0.011172352152539849,75,13276,0
6.958548877853088e-06,0.011230907457322551,75,13206,0
6.961897838698685e-06,0.011234272019173158,75,13202,0
7.086014680990151e-06,0.011246907100547349,75,13187,0
