tau,f1,tp,fp,fn
3.650685886582734e-06,0.0009771248102458518,28,57255,0
3.872404356650214e-06,0.0049217788715064156,28,11322,0
3.899962983003115e-06,0.0051589129433440815,28,10799,0
4.121681453070595e-06,0.00545171339563863,28,10216,0
4.859193782167651e-06,0.013937282229965157,28,3962,0
5.08091225223513e-06,0.01652892561983471,28,3332,0
5.1084708785880305e-06,0.016766467065868262,28,3284,0
5.3301893486555105e-06,0.01679160419790105,28,3279,0
5.587280614275202e-06,0.017845761631612493,28,3082,0
6.196478606558374e-06,0.01805869074492099,28,3045,0
6.294801222726544e-06,0.018076178179470628,28,3042,0
6.337468161161922e-06,0.018408941485864562,28,2986,0
6.795788509860118e-06,0.01887428378833839,28,2911,0
7.54597605674684e-06,0.01895734597156398,28,2898,0
7.76040038393115e-06,0.019034670292318152,28,2886,0
8.510587930817872e-06,0.021663442940038687,28,2529,0
8.73316072431641e-06,0.02824004034291478,28,1927,0
9.204156290804272e-06,0.028325746079919067,28,1921,0
1.0773144404446967e-05,0.028354430379746835,28,1919,0
1.14199429988956e-05,0.028440832910106656,28,1913,0
1.3070214945288702e-05,0.02845528455284553,28,1912,0
1.3712781336312104e-05,0.028484231943031534,28,1910,0
1.391365411935982e-05,0.028556858745537993,28,1905,0
1.4462968883198824e-05,0.02857142857142857,28,1904,0
1.625399812895755e-05,0.028600612870275793,28,1902,0
1.700418567584427e-05,0.02918186555497655,28,1863,0
1.8452082766341888e-05,0.029551451187335095,28,1839,0
1.867380123640937e-05,0.029787234042553193,28,1824,0
1.892307833282975e-05,0.02985074626865672,28,1820,0
1.9102619877003342e-05,0.029946524064171122,28,1814,0
1.9560940225701538e-05,0.029978586723768737,28,1812,0
1.9660590661926808e-05,0.03007518796992481,28,1806,0
1.9882309131994285e-05,0.03319502074688797,28,1631,0
1.9909867758347182e-05,0.033613445378151266,28,1610,0
2.0131586228414666e-05,0.03365384615384615,28,1608,0
2.0311127772588258e-05,0.035242290748898675,28,1533,0
2.0525552099772567e-05,0.035398230088495575,28,1526,0
2.1000203322995717e-05,0.035443037974683546,28,1524,0
2.109434286517854e-05,0.035487959442332066,28,1522,0
2.1099853759220987e-05,0.03679369250985545,28,1466,0
2.131606133524602e-05,0.03711066931742876,28,1453,0
2.134361996159892e-05,0.0372093023255814,28,1449,0
