tau,f1,tp,fp,fn
8.723974820990537e-06,0.0006915788745706447,30,86698,0
8.753101741546861e-06,0.0006965647747193424,30,86077,0
8.876145110979796e-06,0.002555148624478324,30,23422,0
8.905272031536122e-06,0.0025564550489987213,30,23410,0
8.952426422295622e-06,0.0026151767423615046,30,22883,0
8.981553342851947e-06,0.002615632765159772,30,22879,0
9.104596712284881e-06,0.00267379679144385,30,22380,0
9.133723632841207e-06,0.002691065662002153,30,22236,0
9.327077946184479e-06,0.004207868714496107,30,14199,0
9.410367933357702e-06,0.006997900629811056,30,8514,0
9.479248236173738e-06,0.006999533364442371,30,8512,0
9.509201885210172e-06,0.0070265839091228485,30,8479,0
9.538328805766495e-06,0.0070555032925682035,30,8444,0
9.555529547489564e-06,0.008522727272727274,30,6980,0
9.560593064314065e-06,0.008578781812982557,30,6934,0
9.58971998487039e-06,0.008621928437993963,30,6899,0
9.690499095755755e-06,0.009643201542912247,30,6162,0
9.707699837478825e-06,0.009644751647645073,30,6161,0
9.968684803564597e-06,0.01084598698481562,30,5472,0
9.99781172412092e-06,0.010847947929849937,30,5471,0
1.0112305010404116e-05,0.010913059294288832,30,5438,0
1.0149982014110182e-05,0.011066027296200664,30,5362,0
1.0163696189508007e-05,0.01107011070110701,30,5360,0
1.0226263325426007e-05,0.011200298674631326,30,5297,0
1.034930669485894e-05,0.011206574523720583,30,5294,0
1.0378433615415266e-05,0.011212857409829939,30,5291,0
1.0571787928758539e-05,0.011231748408835644,30,5282,0
1.0800239530063622e-05,0.011233851338700616,30,5281,0
1.0834429967444446e-05,0.011235955056179775,30,5280,0
1.0861803620135922e-05,0.011242270938729624,30,5277,0
1.0890930540692245e-05,0.011278195488721804,30,5260,0
1.095240982005288e-05,0.013547076089410703,30,4369,0
1.1013973910125182e-05,0.013550135501355014,30,4368,0
1.1043100830681507e-05,0.013556258472661547,30,4366,0
1.1119382141997331e-05,0.01359311282283643,30,4354,0
1.1242425511430268e-05,0.013812154696132598,30,4284,0
1.127155243198659e-05,0.013828070984097718,30,4279,0
1.1647030684355558e-05,0.01456664238892935,30,4059,0
1.1676157604911884e-05,0.014580801944106927,30,4055,0
1.1698421863459451e-05,0.01477832512315271,30,4000,0
1.1727548784015777e-05,0.014785608674223755,30,3998,0
1.213564052326631e-05,0.014921661278288981,30,3961,0
1.2364092124571393e-05,0.014940239043824702,30,3956,0
1.2516262414560656e-05,0.014947683109118086,30,3954,0
1.2920867587485945e-05,0.014955134596211367,30,3952,0
1.2943131846033514e-05,0.014958863126402395,30,3951,0
1.2972258766589838e-05,0.014962593516209474,30,3950,0
1.4960165018606331e-05,0.014966325767024197,30,3949,0
1.4989291939162657e-05,0.014970059880239521,30,3948,0
1.501504603273834e-05,0.015166835187057633,30,3896,0
1.5044172953294664e-05,0.015170670037926675,30,3895,0
1.5196343243283922e-05,0.015801948907031866,30,3737,0
1.521774354046774e-05,0.015810276679841896,30,3735,0
1.5272624554599748e-05,0.015818613234906406,30,3733,0
1.534078690990067e-05,0.01586042823156225,30,3723,0
1.5369913830456996e-05,0.015864621893178214,30,3722,0
1.5424794844589005e-05,0.015953203935123637,30,3701,0
1.5563268143800275e-05,0.01611170784103115,30,3664,0
1.5618149157932284e-05,0.01612903225806452,30,3660,0
1.577451900338229e-05,0.01617686708007549,30,3649,0
1.5825910182486182e-05,0.016181229773462782,30,3648,0
1.5846600759237367e-05,0.016203078584931137,30,3643,0
1.5880791196618188e-05,0.01620745542949757,30,3642,0
1.594389003509462e-05,0.01621183463928668,30,3641,0
1.5998771049226628e-05,0.016216216216216214,30,3640,0
1.6259756015312397e-05,0.016251354279523296,30,3632,0
1.6286479144801993e-05,0.01626457034426674,30,3629,0
1.6288882935868723e-05,0.017291066282420747,30,3410,0
1.6438649434791258e-05,0.017873100983020553,30,3297,0
1.6441053225857983e-05,0.017905102954341987,30,3291,0
1.6514930746107076e-05,0.01792114695340502,30,3288,0
1.6517334537173806e-05,0.017937219730941707,30,3285,0
1.6614623813031057e-05,0.017974835230677052,30,3278,0
1.664037790660674e-05,0.017980221756068324,30,3277,0
1.666710103609634e-05,0.017991004497751123,30,3275,0
1.6669504827163067e-05,0.018365472910927452,30,3207,0
1.6862859140506346e-05,0.01858736059479554,30,3168,0
1.7015029430495603e-05,0.018633540372670808,30,3160,0
1.707170620902163e-05,0.01863932898415657,30,3159,0
1.711818782991947e-05,0.01875586120662707,30,3139,0
1.7123097388125523e-05,0.018761726078799248,30,3138,0
1.7125501179192253e-05,0.01885014137606032,30,3123,0
1.7146333330266046e-05,0.018885741265344664,30,3117,0
1.7152874831883728e-05,0.01889168765743073,30,3116,0
1.7175460250822372e-05,0.018909549322407817,30,3113,0
1.7182001752440054e-05,0.018969332911792605,30,3103,0
1.7243481031800686e-05,0.019169329073482427,30,3070,0
