tau,f1,tp,fp,fn
5.232878604001946e-06,0.0015151320604512013,59,77763,0
5.328398710984466e-06,0.004803386794756981,59,24448,0
5.446392617638375e-06,0.004974914625405793,59,23601,0
5.541912724620895e-06,0.005195948921180096,59,22592,0
6.020342183811382e-06,0.009445289362042744,59,12375,0
6.112260243154421e-06,0.011435216590754917,59,10201,0
6.1158622907939015e-06,0.011539213768824564,59,10108,0
6.207780350136941e-06,0.011570896254167485,59,10080,0
6.899723822963858e-06,0.012751242705856928,59,9136,0
6.995243929946377e-06,0.012801041440659579,59,9100,0
7.269712883843134e-06,0.01337110481586402,59,8707,0
7.365232990825654e-06,0.013415188722146433,59,8678,0
7.935580509359183e-06,0.01382866518223368,59,8415,0
8.031100616341701e-06,0.013833528722157092,59,8412,0
8.517598088957934e-06,0.01388071991530408,59,8383,0
8.613118195940452e-06,0.014344760515438851,59,8108,0
8.731112102594362e-06,0.014374467048361554,59,8091,0
8.818564196151135e-06,0.014384981104473974,59,8085,0
8.82663220957688e-06,0.014393754574286412,59,8080,0
1.0024117481483127e-05,0.014544558116602982,59,7995,0
1.0119637588465647e-05,0.01467479169257555,59,7923,0
1.0333151602102072e-05,0.014676616915422885,59,7922,0
1.0649952475781639e-05,0.014718722714232257,59,7899,0
1.0966527742222776e-05,0.014724232592962317,59,7896,0
1.163239536773882e-05,0.020730850316233312,59,5574,0
1.2365209993479834e-05,0.021000177967609897,59,5501,0
1.2419858947548253e-05,0.02101139601139601,59,5498,0
1.2460730100462354e-05,0.021338155515370705,59,5412,0
1.303107761899588e-05,0.0213729396848397,59,5403,0
1.3099888582326463e-05,0.021376811594202898,59,5402,0
1.3126597725978403e-05,0.021407837445573296,59,5394,0
1.3308836966439111e-05,0.021411722010524405,59,5393,0
1.331340259596289e-05,0.022105657549644064,59,5220,0
1.340435707342163e-05,0.023910840932117525,59,4817,0
1.352235098007554e-05,0.023969124517570585,59,4805,0
1.3617871087058058e-05,0.023983739837398373,59,4802,0
1.3979270221478937e-05,0.024349979364424266,59,4728,0
1.4251247227178758e-05,0.024390243902439022,59,4720,0
1.476673380128837e-05,0.0245884559283184,59,4681,0
1.5441191353262818e-05,0.024681029073415604,59,4663,0
1.5469782128454775e-05,0.0246965257429887,59,4660,0
1.554922438029307e-05,0.024732760427583315,59,4653,0
1.574544958541834e-05,0.02580363000218675,59,4455,0
1.575776661970395e-05,0.02580927384076991,59,4454,0
1.606202485185947e-05,0.025843188786684186,59,4448,0
1.621509200580912e-05,0.02638640429338104,59,4354,0
