tau,f1,tp,fp,fn
3.0985741817818187e-06,0.0013799901429275502,49,70917,0
3.166704283023149e-06,0.0013808846115909764,49,70871,0
3.169733871240934e-06,0.0013809040694397476,49,70870,0
3.237863972482264e-06,0.002036702205041877,49,48019,0
3.5235094495619607e-06,0.0024944638175477896,49,39189,0
3.526539037779745e-06,0.0024945273125286365,49,39188,0
3.544148831046879e-06,0.0028584762571461906,49,34186,0
3.5946691390210755e-06,0.0028598943590042902,49,34169,0
3.6153085205059945e-06,0.0030349953545989474,49,32192,0
3.6177485955276324e-06,0.003244066337846337,49,30111,0
3.683438621747325e-06,0.0032465381302590603,49,30088,0
3.688908284986748e-06,0.003489779930204401,49,27984,0
3.9009539975856906e-06,0.0045253047654229776,49,21558,0
3.972113687044806e-06,0.004526140772215038,49,21554,0
3.9745537620664445e-06,0.004646531695984069,49,20993,0
4.040243788286136e-06,0.004648735828471135,49,20983,0
4.040569460403535e-06,0.004756127153603494,49,20507,0
4.045713451525559e-06,0.005307338207419443,49,18367,0
4.196765839448711e-06,0.0057670805625845934,49,16895,0
4.267925528907826e-06,0.005768098881695115,49,16892,0
4.336055630149156e-06,0.006067360079247151,49,16054,0
4.397374626942347e-06,0.006191950464396284,49,15729,0
4.409872954014584e-06,0.006339349246393686,49,15361,0
4.624730695446637e-06,0.007428181611460623,49,13095,0
4.6289649180278116e-06,0.007528038101090798,49,12920,0
4.692860796687968e-06,0.007528616424675423,49,12919,0
4.700124607486926e-06,0.007570490536886828,49,12847,0
4.713500178172886e-06,0.008120649651972157,49,11970,0
4.766678120553396e-06,0.008183032732130927,49,11878,0
4.768254708728256e-06,0.00853435513367587,49,11385,0
4.781630279414216e-06,0.008826443303611636,49,11005,0
4.7870999426536395e-06,0.008893729013522098,49,10921,0
4.9099058728410846e-06,0.009124767225325884,49,10642,0
4.9810655623002e-06,0.00912816691505216,49,10638,0
5.049195663541531e-06,0.009316474950090314,49,10421,0
5.070305344711698e-06,0.009438505248964653,49,10285,0
5.1384354459530285e-06,0.009451248915035201,49,10271,0
5.138761118070427e-06,0.009473175447075882,49,10247,0
5.143905109192452e-06,0.00954421503700818,49,10170,0
5.145699256751987e-06,0.00958622713489191,49,10125,0
5.148139331773626e-06,0.009669462259496794,49,10037,0
5.213829357993316e-06,0.009673280031586219,49,10033,0
5.219299021232739e-06,0.009740582447072857,49,9963,0
5.337870728839011e-06,0.010049220672682527,49,9654,0
5.355480522106146e-06,0.010144927536231882,49,9562,0
5.406000830080343e-06,0.010148079113596355,49,9559,0
5.426640211565261e-06,0.010196649672250547,49,9513,0
5.429080286586899e-06,0.010215782341290523,49,9495,0
5.494770312806591e-06,0.010217912626420604,49,9493,0
5.495566284609239e-06,0.010260705685268559,49,9453,0
5.500239976046015e-06,0.010279001468428783,49,9436,0
5.508064611681477e-06,0.010407816482582837,49,9318,0
5.783445378104073e-06,0.01049812533476165,49,9237,0
5.78588545312571e-06,0.010510510510510511,49,9226,0
5.851575479345402e-06,0.010512765500965459,49,9224,0
5.851901151462802e-06,0.010526315789473682,49,9212,0
5.857045142584826e-06,0.010544437271357865,49,9196,0
5.8648697782202885e-06,0.010592304366623433,49,9154,0
6.079257219967093e-06,0.010618701917867592,49,9131,0
6.147387321208423e-06,0.01062330623306233,49,9127,0
6.208706318001613e-06,0.010626762090652785,49,9124,0
6.2212046450738524e-06,0.010638297872340425,49,9114,0
6.358509381445015e-06,0.010674218494717351,49,9083,0
6.426639482686345e-06,0.010681198910081745,49,9077,0
6.4360623865059055e-06,0.01068935427574171,49,9070,0
6.5041924877472346e-06,0.010691686668121318,49,9068,0
6.511456298546193e-06,0.010695187165775402,49,9065,0
6.5780098116126645e-06,0.010699858063107326,49,9061,0
6.579586399787523e-06,0.010712724092697856,49,9050,0
6.592961970473484e-06,0.010720927688436714,49,9043,0
6.598431633712907e-06,0.010722100656455142,49,9042,0
6.783444649225156e-06,0.010725621101017838,49,9039,0
