tau,f1,tp,fp,fn
4.090409622693265e-06,0.0017805210991750254,75,84095,0
6.3493485668006635e-06,0.014862422173127133,74,9809,1
8.146616719209006e-06,0.015052888527257934,74,9683,1
8.267968796713566e-06,0.015998270457247867,74,9102,1
9.3217777386204e-06,0.016646046563941065,74,8742,1
1.0526907740820963e-05,0.016651665166516654,74,8739,1
1.1119045891028734e-05,0.016661037937633683,74,8734,1
1.2324175893229299e-05,0.016694867456288776,74,8716,1
1.2629847679451498e-05,0.016743975562846476,74,8690,1
1.3499336912640692e-05,0.016858412119831415,74,8630,1
1.3605457435549059e-05,0.01686225361740914,74,8628,1
1.4044436653878253e-05,0.016864175022789425,74,8627,1
1.488878662355889e-05,0.017407668783815573,74,8353,1
1.5864396379656453e-05,0.01759809750297265,74,8261,1
1.6303375597985652e-05,0.017629541393686717,74,8246,1
1.668605477596723e-05,0.01763164164879676,74,8245,1
1.680740685347179e-05,0.018437772517752585,74,7878,1
1.766166453206479e-05,0.01844926452256295,74,7873,1
1.786121579537863e-05,0.018724696356275303,74,7755,1
1.810064375039399e-05,0.018803201626222843,74,7722,1
1.8221995827898553e-05,0.018812762171094444,74,7718,1
1.883682555147619e-05,0.03069902509852727,74,4672,1
1.906634579757919e-05,0.030891254435399706,74,4642,1
1.965848394778697e-05,0.0309299895506792,74,4636,1
2.0041955553676753e-05,0.031834803183480316,74,4500,1
2.048093477200595e-05,0.03184165232358003,74,4499,1
2.063409370388453e-05,0.03195164075993092,74,4483,1
2.086361394998753e-05,0.032794150232661204,74,4364,1
2.1314523618981232e-05,0.03296213808463251,74,4341,1
2.1394309290786825e-05,0.03299888517279822,74,4336,1
2.183922370608509e-05,0.03320619250617007,74,4308,1
2.2278202924414294e-05,0.03326590244998876,74,4300,1
2.2583874710636497e-05,0.033674630261660975,74,4246,1
2.301438472549649e-05,0.033697632058287796,74,4243,1
2.3191577443195164e-05,0.0337129840546697,74,4241,1
2.3453363943825696e-05,0.03443462075383899,74,4149,1
2.3479355450431953e-05,0.0344426343960903,74,4148,1
2.3836043121807266e-05,0.03458752044870297,74,4130,1
2.481165287790483e-05,0.034619883040935676,74,4126,1
2.5250632096234035e-05,0.03462798315395414,74,4125,1
2.527662360284029e-05,0.0346441947565543,74,4123,1
2.578384809470437e-05,0.035204567078972404,74,4055,1
2.6640081807152235e-05,0.03522132317943836,74,4053,1
2.67614338846568e-05,0.03523809523809523,74,4051,1
2.7237543117580766e-05,0.03531376759723216,74,4042,1
2.7267188997544596e-05,0.035322195704057285,74,4041,1
2.7615691563249797e-05,0.035347504179603535,74,4038,1
2.7868894254349493e-05,0.035364396654719236,74,4036,1
2.9020372828764196e-05,0.035372848948374766,74,4035,1
2.9307588423578152e-05,0.03550011993283761,74,4020,1
2.9995982584861755e-05,0.035534213685474186,74,4016,1
3.0283198179675715e-05,0.035568372987262675,74,4012,1
3.058812073506953e-05,0.03560259802742362,74,4008,1
3.081764098117253e-05,0.0356111645813282,74,4007,1
3.110485657598649e-05,0.03597472046669908,74,3965,1
3.126855065016624e-05,0.036106367406684554,74,3950,1
3.141510229160106e-05,0.05006765899864682,74,2807,1
3.1444748171564896e-05,0.05008460236886633,74,2806,1
3.17932507372701e-05,0.05016949152542373,74,2801,1
3.1992802000583926e-05,0.05035726437563798,74,2790,1
3.208046633208406e-05,0.05046027957722468,74,2784,1
3.224029627560245e-05,0.050737058621871785,74,2768,1
3.2968411756681485e-05,0.05098174302445746,74,2754,1
3.352748959427363e-05,0.05108733172247152,74,2748,1
3.3769097716010354e-05,0.05114029025570146,74,2745,1
3.379007015299227e-05,0.0549165120593692,74,2546,1
3.403756442801079e-05,0.05514157973174366,74,2535,1
3.4165512491729185e-05,0.05620964679073301,74,2484,1
3.432534243524757e-05,0.05623100303951367,74,2483,1
3.476567990908983e-05,0.05648854961832061,74,2471,1
3.483256692711165e-05,0.05663987753539992,74,2464,1
3.532475774668198e-05,0.056770233985423864,74,2458,1
3.558716864194278e-05,0.057386583947266374,74,2430,1
3.580662705430283e-05,0.05743112145906092,74,2428,1
3.602803666011775e-05,0.05745341614906833,74,2427,1
3.6122610587655913e-05,0.057475728155339814,74,2426,1
3.662983507951999e-05,0.05826771653543307,74,2391,1
3.6917613086756776e-05,0.05845181674565561,74,2383,1
3.782530481252609e-05,0.05849802371541502,74,2381,1
3.794665689003065e-05,0.058637083993660855,74,2375,1
3.829718691850171e-05,0.05891719745222929,74,2363,1
3.871488123916512e-05,0.058964143426294816,74,2361,1
3.980798870692448e-05,0.05920000000000001,74,2351,1
4.0153575408393784e-05,0.0593900481540931,74,2343,1
4.1129185164491343e-05,0.05941389000401446,74,2342,1
4.195084356080213e-05,0.059533386967015295,74,2337,1
4.206692765103188e-05,0.05974969721437222,74,2328,1
4.264973612389725e-05,0.05999189298743414,74,2318,1
4.2745846059902996e-05,0.06006493506493507,74,2315,1
4.292645331689969e-05,0.06008932196508324,74,2314,1
4.3042537407129443e-05,0.06035889070146818,74,2303,1
4.386419580344022e-05,0.06045751633986927,74,2299,1
4.399159145919579e-05,0.06113176373399422,74,2272,1
4.403588972044725e-05,0.06118230673832162,74,2270,1
4.416043503432976e-05,0.06120760959470637,74,2269,1
4.446165711386875e-05,0.06123293338849814,74,2268,1
4.4491302993832584e-05,0.06128364389233955,74,2266,1
4.4543114212311324e-05,0.06239460370994941,74,2223,1
4.478659395829665e-05,0.06247361756015196,74,2220,1
4.483980555953778e-05,0.0626322471434617,74,2214,1
4.5039356822851614e-05,0.06276505513146734,74,2209,1
4.5518723968408884e-05,0.06279168434450572,74,2208,1
4.554119567312778e-05,0.06284501061571124,74,2206,1
4.6014966578949174e-05,0.06554472984942428,74,2109,1
4.6583862110705e-05,0.06560283687943262,74,2107,1
4.670594322041298e-05,0.06598305840392331,74,2094,1
4.683662497525996e-05,0.06601248884924175,74,2093,1
4.7800134617235175e-05,0.06616003576218149,74,2088,1
4.781223473135752e-05,0.06618962432915923,74,2087,1
4.790068392121566e-05,0.06636771300448431,74,2081,1
4.854751009034831e-05,0.06666666666666668,74,2071,1
4.959740276964352e-05,0.06669671022983326,74,2070,1
5.015962286532305e-05,0.06675687866486243,74,2068,1
5.0993211712298345e-05,0.0667870036101083,74,2067,1
5.118917418065549e-05,0.06681715575620767,74,2066,1
5.195689101773139e-05,0.06684733514001807,74,2065,1
5.367548284718554e-05,0.06687754179846361,74,2064,1
5.4080633729886e-05,0.06693803708729082,74,2062,1
5.4342230116932266e-05,0.06702898550724638,74,2059,1
5.449714124349633e-05,0.06715063520871142,74,2055,1
5.5245381277171216e-05,0.06727272727272726,74,2051,1
5.5472750999593886e-05,0.06730331969076854,74,2050,1
5.584284258759975e-05,0.06733393994540492,74,2049,1
5.587248846756358e-05,0.07660455486542443,74,1783,1
5.6220991033268775e-05,0.07801792303637323,74,1748,1
5.633957267399341e-05,0.07805907172995781,74,1747,1
5.731518243009097e-05,0.0781414994720169,74,1745,1
5.739615205268017e-05,0.07826546800634585,74,1742,1
5.757677881713722e-05,0.0783068783068783,74,1741,1
5.783314878056431e-05,0.07834833245103229,74,1740,1
5.810178153170713e-05,0.07855626326963908,74,1735,1
5.8131427411670966e-05,0.07872340425531914,74,1731,1
5.8136840826401744e-05,0.07876530069185736,74,1730,1
5.8398437213448e-05,0.07910208444681986,74,1722,1
5.873430213683025e-05,0.07927155865024102,74,1718,1
5.876394801679409e-05,0.08056614044637997,74,1688,1
5.911245058249931e-05,0.09807819748177601,74,1360,1
5.9237718922615506e-05,0.09827357237715803,74,1357,1
5.957359823285939e-05,0.09833887043189368,74,1356,1
5.963041693297265e-05,0.09840425531914894,74,1355,1
5.989904968411547e-05,0.09926224010731052,74,1342,1
5.992869556407931e-05,0.09966329966329965,74,1336,1
6.028761160191069e-05,0.09973045822102426,74,1335,1
6.0549207988956955e-05,0.09979770734996628,74,1334,1
6.0947238743483334e-05,0.10000000000000002,74,1331,1
6.102288696090148e-05,0.10074880871341048,74,1320,1
6.103498707502383e-05,0.10095497953615279,74,1317,1
6.110926999822147e-05,0.10102389078498293,74,1316,1
6.129282544495263e-05,0.10109289617486339,74,1315,1
6.137086638526773e-05,0.101161995898838,74,1314,1
6.208487975431903e-05,0.1012311901504788,74,1313,1
6.23464761413653e-05,0.10143934201507881,74,1310,1
6.257599638746829e-05,0.10185822436338611,74,1304,1
6.282015511330982e-05,0.10199862164024809,74,1302,1
6.320617768759072e-05,0.10220994475138122,74,1299,1
6.39490349247492e-05,0.10235131396957124,74,1297,1
6.438228064435797e-05,0.10242214532871972,74,1296,1
6.490395988067593e-05,0.10270645385149203,74,1292,1
6.500344583999906e-05,0.10299234516353513,74,1288,1
6.520904843090019e-05,0.10306406685236769,74,1287,1
6.576293840516572e-05,0.10371408549404344,74,1278,1
6.652403531538561e-05,0.10378681626928471,74,1277,1
6.664121958846536e-05,0.10385964912280703,74,1276,1
6.667086546842919e-05,0.10444601270289343,74,1268,1
6.698900604032107e-05,0.10459363957597172,74,1266,1
6.700631658330853e-05,0.10481586402266288,74,1263,1
6.730338607355232e-05,0.10548823948681398,74,1254,1
6.749623053218513e-05,0.10563882940756604,74,1252,1
6.754369606576397e-05,0.10571428571428572,74,1251,1
6.761682934456293e-05,0.10578984989278056,74,1250,1
6.843848774087369e-05,0.10594130279169649,74,1248,1
6.846813362083752e-05,0.10632183908045978,74,1243,1
6.851930582186154e-05,0.10670511896178803,74,1238,1
6.941409749697124e-05,0.1069364161849711,74,1235,1
6.944374337693509e-05,0.10701373825018076,74,1234,1
6.956232501765973e-05,0.10716871832005792,74,1232,1
6.961364876028509e-05,0.1072463768115942,74,1231,1
6.988775040064378e-05,0.107324147933285,74,1230,1
7.053793477375728e-05,0.10748002904865651,74,1228,1
7.058925851638264e-05,0.10771470160116449,74,1225,1
7.061890439634649e-05,0.10818713450292398,74,1219,1
7.135959317006806e-05,0.10826627651792246,74,1218,1
7.141091691269343e-05,0.10850439882697946,74,1215,1
7.144056279265727e-05,0.10858400586940571,74,1214,1
7.210579380352583e-05,0.10874357090374726,74,1212,1
7.233520292616562e-05,0.10882352941176471,74,1211,1
7.238652666879098e-05,0.10914454277286137,74,1207,1
7.241617254875482e-05,0.10938654841093864,74,1204,1
7.281723901346725e-05,0.10946745562130178,74,1203,1
7.351036394557701e-05,0.10954848260547742,74,1202,1
7.390306195593417e-05,0.10962962962962963,74,1201,1
7.39526787130832e-05,0.11011904761904762,74,1195,1
7.43320223418878e-05,0.11020104244229337,74,1194,1
7.468079419416223e-05,0.11036539895600297,74,1192,1
7.521988376644484e-05,0.11053024645257654,74,1190,1
7.550245259047302e-05,0.11077844311377247,74,1187,1
7.834221751700073e-05,0.1108614232209738,74,1186,1
7.862999552423752e-05,0.11094452773613195,74,1185,1
7.927609086296055e-05,0.1110277569392348,74,1184,1
8.042726367664585e-05,0.11111111111111112,74,1183,1
8.24074407179978e-05,0.11136192626034612,74,1180,1
8.279195084482306e-05,0.11161387631975869,74,1177,1
8.420470887040612e-05,0.11178247734138973,74,1175,1
8.463883575438041e-05,0.11229135053110775,74,1169,1
8.532854614719216e-05,0.11237661351556569,74,1168,1
8.55215306809168e-05,0.11254752851711027,74,1166,1
8.655218799701849e-05,0.11271896420411272,74,1164,1
8.709616841963667e-05,0.11280487804878049,74,1163,1
8.71258142996005e-05,0.11289092295957283,74,1162,1
8.844263611011118e-05,0.11306340718105425,74,1160,1
8.952461716883823e-05,0.1131498470948012,74,1159,1
9.204596700820645e-05,0.11323641928079571,74,1158,1
9.278401391636608e-05,0.11332312404287903,74,1157,1
9.503909343239185e-05,0.113584036838066,74,1154,1
9.51604955622436e-05,0.11367127496159754,74,1153,1
9.601470318848942e-05,0.1137586471944658,74,1152,1
9.954553121804504e-05,0.11402157164869028,74,1149,1
9.984922326388246e-05,0.11410948342328452,74,1148,1
0.00010616059391707599,0.11419753086419752,74,1147,1
0.00010801621254942608,0.11428571428571428,74,1146,1
0.00010871869902078928,0.11455108359133129,74,1143,1
0.00011018051605831826,0.11463981409759876,74,1142,1
0.00011508752357526762,0.11472868217054263,74,1141,1
