tau,f1,tp,fp,fn
7.42777427961326e-06,0.0012585458462654252,59,93641,0
7.454465074758738e-06,0.0012730332714797393,59,92574,0
7.474001662866003e-06,0.0019180442450545344,59,61403,0
7.488804965842297e-06,0.0019311022011292039,59,60987,0
7.500692458011481e-06,0.0019316712230098058,59,60969,0
7.515495760987774e-06,0.002426236249614475,59,48517,0
7.53503234909504e-06,0.0024464578193353096,59,48115,0
7.5489834624209495e-06,0.002446660722801634,59,48111,0
7.561723144240518e-06,0.0024476757451928066,59,48091,0
7.575674257566427e-06,0.0024555708161651474,59,47936,0
7.595210845673693e-06,0.0024806071180811036,59,47451,0
7.610014148649985e-06,0.0024809722047012322,59,47444,0
7.6219016408191705e-06,0.0024934494125602225,59,47206,0
7.63570682339035e-06,0.0025052014776442617,59,46984,0
7.636704943795464e-06,0.0027536637729860913,59,42734,0
7.656241531902728e-06,0.0032732316227461855,59,35932,0
7.681934206643094e-06,0.0032791440878143672,59,35867,0
7.682932327048206e-06,0.0033975411016095134,59,34613,0
7.696737509619387e-06,0.0036237447409636706,59,32445,0
7.742964892872131e-06,0.0036312161496799607,59,32378,0
7.75691600619804e-06,0.0036324457441896264,59,32367,0
7.803143389450783e-06,0.0036406269282981607,59,32294,0
7.817946692427077e-06,0.0036445624980696173,59,32259,0
7.86417407567982e-06,0.003766358123204596,59,31212,0
8.755138988268645e-06,0.003808540167188458,59,30865,0
8.781829783414123e-06,0.003809400826446281,59,30858,0
8.801366371521387e-06,0.003841395924213816,59,30600,0
8.816169674497681e-06,0.0038416460476624562,59,30598,0
8.828057166666865e-06,0.0038417711216018236,59,30597,0
8.842860469643159e-06,0.0038607512105745326,59,30446,0
8.889087852895901e-06,0.0038632792037716084,59,30426,0
8.903038966221811e-06,0.003863405690338212,59,30425,0
8.93737885730537e-06,0.0038641647837050134,59,30419,0
8.949266349474555e-06,0.0038644178811200265,59,30417,0
8.963071532045736e-06,0.0038654306024175325,59,30409,0
8.964069652450848e-06,0.003868725615553588,59,30383,0
9.009298915298478e-06,0.0038813235971317675,59,30284,0
9.010297035703592e-06,0.003882983974464444,59,30271,0
9.070329601527515e-06,0.0038879736408566727,59,30232,0
9.110545265390605e-06,0.0038881017496457874,59,30231,0
9.137236060536082e-06,0.003888229866877554,59,30230,0
9.145311401082461e-06,0.0038884861266723788,59,30228,0
9.183463443788825e-06,0.0038901526390399893,59,30215,0
9.191538784335203e-06,0.003890409152352378,59,30213,0
9.231754448198293e-06,0.003891050583657587,59,30208,0
9.258445243343771e-06,0.00389169222650968,59,30203,0
9.277981831451037e-06,0.003912726308110617,59,30040,0
9.304672626596515e-06,0.003912856053320954,59,30039,0
9.318477809167694e-06,0.003918963799402192,59,29992,0
9.439686991975384e-06,0.0039190939586170245,59,29991,0
