tau,f1,tp,fp,fn
3.789663180695607e-06,0.0009771248102458518,28,57255,0
3.849481077905351e-06,0.0009771930130699565,28,57251,0
3.8619413495028735e-06,0.0009839061072457655,28,56860,0
3.8720507731241875e-06,0.0009839752600506043,28,56856,0
3.944328941931454e-06,0.001392307501056662,28,40165,0
3.966898637150289e-06,0.0013944917575576473,28,40102,0
3.986791529287132e-06,0.0014636313739839523,28,38205,0
4.009361224505968e-06,0.0014637461445972083,28,38202,0
4.069179121715712e-06,0.0014641288433382138,28,38192,0
4.091748816934549e-06,0.0014722119985277878,28,37982,0
4.0959172359465195e-06,0.001785372696550405,28,31310,0
4.118486931165356e-06,0.0017858851293172178,28,31301,0
4.1783048283751e-06,0.0017869678983981109,28,31282,0
4.190765099972621e-06,0.0018026718171575726,28,31009,0
4.200874523593935e-06,0.0018027298480556271,28,31008,0
4.2133347951914575e-06,0.0027790184109969733,28,20095,0
4.273152692401202e-06,0.002779984114376489,28,20088,0
4.295722387620038e-06,0.002789817167339212,28,20017,0
4.3156152797568806e-06,0.0030847196210201607,28,18098,0
4.338184974975716e-06,0.00308522946394138,28,18095,0
4.398002872185461e-06,0.0030871003307607497,28,18084,0
4.420572567404297e-06,0.0031196033647150575,28,17895,0
5.673128165135402e-06,0.004690510092972611,28,11883,0
5.732946062345147e-06,0.004690902998827274,28,11882,0
5.755515757563981e-06,0.004739336492890996,28,11760,0
5.976840897572861e-06,0.005904059040590405,28,9429,0
5.989301169170382e-06,0.005912162162162162,28,9416,0
5.999410592791697e-06,0.005912786400591279,28,9415,0
5.999437854387376e-06,0.006138331689137346,28,9067,0
6.0716887615989624e-06,0.006158583525789069,28,9037,0
6.094258456817799e-06,0.006161971830985916,28,9032,0
6.094285718413478e-06,0.006182380216383308,28,9002,0
6.136721044173477e-06,0.006184428492545554,28,8999,0
6.1613867001747645e-06,0.006185794764166574,28,8997,0
6.196538941383222e-06,0.00619400508793275,28,8985,0
6.2191086366020565e-06,0.0062008636917284905,28,8975,0
6.219135898197737e-06,0.0062963795817405,28,8838,0
6.223277055614029e-06,0.006309859154929578,28,8819,0
6.241097169950868e-06,0.006310570205093532,28,8818,0
6.245846750832865e-06,0.006319115323854661,28,8806,0
6.256234564200866e-06,0.006319828461798894,28,8805,0
6.263666865169704e-06,0.006320541760722348,28,8804,0
6.305664648042608e-06,0.006815968841285297,28,8160,0
6.328234343261445e-06,0.006825106642291286,28,8149,0
6.328261604857122e-06,0.007109305573187763,28,7821,0
6.3359450339769695e-06,0.007127402316405754,28,7801,0
6.358514729195806e-06,0.0071301247771836,28,7798,0
6.381084743985124e-06,0.007193320488118176,28,7729,0
6.40051251206871e-06,0.007197018378100501,28,7725,0
6.423082207287546e-06,0.00720257234726688,28,7719,0
6.423109468883224e-06,0.007288819471560588,28,7627,0
6.442975099424389e-06,0.007292616226071104,28,7623,0
6.460795213761227e-06,0.007293566032821047,28,7622,0
6.465544794643226e-06,0.007302125440083453,28,7613,0
6.483364908980062e-06,0.007303077725612938,28,7612,0
6.490210450644511e-06,0.0075706367446262,28,7341,0
6.510103023210871e-06,0.007577807848443844,28,7334,0
6.52536269185297e-06,0.007578833401001488,28,7333,0
6.547932387071805e-06,0.007583965330444204,28,7328,0
6.547959648667484e-06,0.00781141023852699,28,7113,0
6.569920920420615e-06,0.007827788649706457,28,7098,0
6.585058314670613e-06,0.00784313725490196,28,7084,0
6.592490615639451e-06,0.007846434075942273,28,7081,0
6.604950887236972e-06,0.008324661810613945,28,6671,0
6.664768784446716e-06,0.0083271375464684,28,6669,0
6.687338479665553e-06,0.008330853912526035,28,6666,0
6.7099084944548715e-06,0.008456659619450317,28,6566,0
6.789618964230976e-06,0.008472012102874432,28,6554,0
6.812188659449811e-06,0.008479709267110842,28,6548,0
7.418655554472083e-06,0.008755472170106316,28,6340,0
7.472902003551592e-06,0.008774678784080225,28,6326,0
7.495471698770427e-06,0.008791208791208791,28,6314,0
7.513503418498185e-06,0.009725599166377216,28,5702,0
7.5677498675776935e-06,0.009728978457261988,28,5700,0
7.590319562796529e-06,0.009732360097323601,28,5698,0
7.610212454933371e-06,0.009852216748768473,28,5628,0
7.638353598282443e-06,0.00985741946840345,28,5625,0
7.692600047361952e-06,0.009880028228652082,28,5612,0
7.715169742580787e-06,0.009892245186362834,28,5605,0
7.719338161592761e-06,0.010399257195914578,28,5329,0
7.74747930494183e-06,0.010403120936280884,28,5327,0
7.80172575402134e-06,0.010482965181579934,28,5286,0
7.819757473749097e-06,0.010494752623688154,28,5280,0
7.824295449240175e-06,0.010496719775070289,28,5279,0
7.842327168967931e-06,0.010746497793129917,28,5155,0
7.860305882012655e-06,0.010758885686839576,28,5149,0
7.88287557723149e-06,0.010767160161507404,28,5145,0
7.88290283882717e-06,0.010894941634241246,28,5084,0
7.96717734875219e-06,0.010920436817472701,28,5072,0
8.0214237978317e-06,0.010941774130519734,28,5062,0
8.043993493050535e-06,0.01094391244870041,28,5061,0
8.124562154390662e-06,0.01131999191429149,28,4891,0
8.126797674054887e-06,0.011333738109694394,28,4885,0
8.147131849609496e-06,0.011345218800648298,28,4880,0
8.206386189009371e-06,0.01153450051493306,28,4799,0
8.221645538080989e-06,0.01153925406964764,28,4797,0
8.28877378143795e-06,0.011544011544011542,28,4795,0
8.346495717865248e-06,0.012095032397408207,28,4574,0
8.383621645464052e-06,0.012105490704712495,28,4570,0
8.39105394643289e-06,0.012213740458015269,28,4529,0
8.455621424524634e-06,0.012221737232649497,28,4526,0
8.50847182524831e-06,0.012240437158469945,28,4519,0
8.550469288550736e-06,0.012329370321444297,28,4486,0
8.61075199024325e-06,0.012332085443734861,28,4485,0
8.617597531907699e-06,0.01233480176211454,28,4484,0
8.675319468334996e-06,0.012802926383173298,28,4318,0
8.712418134338123e-06,0.012811713566689545,28,4315,0
8.7124453959338e-06,0.012814645308924483,28,4314,0
8.83729557571806e-06,0.012924071082390952,28,4277,0
9.302120538911877e-06,0.013210662892191555,28,4183,0
9.356366987991386e-06,0.0132262635805385,28,4178,0
9.37893668321022e-06,0.013229388140798487,28,4177,0
9.622831518437939e-06,0.01351677528361091,28,4087,0
9.622858780033618e-06,0.013542926239419589,28,4079,0
9.71767938246404e-06,0.013546202225447508,28,4078,0
9.760141969819718e-06,0.013549479796757804,28,4077,0
9.784807625821007e-06,0.013552758954501452,28,4076,0
9.842529562248297e-06,0.013559322033898305,28,4074,0
9.951655268907687e-06,0.013569178580082383,28,4071,0
1.001026265849468e-05,0.013579049466537343,28,4068,0
1.0150723254385128e-05,0.013582342954159592,28,4067,0
1.0171353312718046e-05,0.01358563803978651,28,4066,0
1.0233110846813709e-05,0.013598834385624089,28,4062,0
1.0311888371837146e-05,0.013691931540342298,28,4034,0
1.0327958710839812e-05,0.013695280019564687,28,4033,0
1.0333746008676882e-05,0.013708690330477356,28,4029,0
1.0394275964265727e-05,0.013712047012732615,28,4028,0
1.0416133601105463e-05,0.013715405339211362,28,4027,0
1.0430239195405235e-05,0.013745704467353952,28,4018,0
1.0452808890624071e-05,0.013749079302725264,28,4017,0
1.0553444052487244e-05,0.0137524557956778,28,4016,0
1.0561934597283456e-05,0.013755833947433063,28,4015,0
1.0635831644915823e-05,0.013851100667820925,28,3987,0
1.065678246130956e-05,0.01386138613861386,28,3984,0
1.0699245048665237e-05,0.013875123885034686,28,3980,0
1.074495735157521e-05,0.013878562577447335,28,3979,0
1.0781632641093818e-05,0.013909587680079485,28,3970,0
1.0839805215601313e-05,0.013951170901843548,28,3958,0
1.0904575451832664e-05,0.01396857071588925,28,3953,0
1.0964655395385571e-05,0.013975542800099825,28,3951,0
1.1124273495643027e-05,0.013993003498250873,28,3946,0
1.123339920230241e-05,0.014,28,3944,0
1.1320351259102032e-05,0.014014014014014014,28,3940,0
1.1328247066328514e-05,0.014148559878726631,28,3902,0
1.1370900230588072e-05,0.014152135456153653,28,3901,0
1.1415199123128136e-05,0.014155712841253793,28,3900,0
1.1453097246112774e-05,0.01415929203539823,28,3899,0
1.150629650287773e-05,0.014162873039959533,28,3898,0
1.1509289872190251e-05,0.014166455856311662,28,3897,0
1.1540049302912394e-05,0.014184397163120567,28,3892,0
1.162978611327526e-05,0.014213197969543146,28,3884,0
1.1649175009571777e-05,0.014224028448056895,28,3881,0
1.1652355808494092e-05,0.014322250639386188,28,3854,0
1.174402287359788e-05,0.014702021527960093,28,3753,0
1.1747203672520196e-05,0.014729089952656496,28,3746,0
1.1750218599701128e-05,0.014760147601476014,28,3738,0
1.1767096564657039e-05,0.014767932489451475,28,3736,0
1.1789666259875875e-05,0.014771828013716699,28,3735,0
1.184948415708562e-05,0.014775725593667546,28,3734,0
1.186887305338214e-05,0.014787430683918669,28,3731,0
1.1872053852304456e-05,0.014830508474576272,28,3720,0
1.1898791966535261e-05,0.0149812734082397,28,3682,0
1.1912194707084196e-05,0.014985282312014984,28,3681,0
1.1958609863745004e-05,0.014997321906802356,28,3678,0
1.1969916643511488e-05,0.015005359056806002,28,3676,0
1.1981179558963843e-05,0.0150093808630394,28,3675,0
1.2053457727771108e-05,0.015393073117097306,28,3582,0
1.2076027422989946e-05,0.015401540154015401,28,3580,0
1.2116575831253505e-05,0.015529672767609538,28,3550,0
1.2131892750894555e-05,0.015577190542420027,28,3539,0
1.2178307907555368e-05,0.015590200445434299,28,3536,0
1.2200877602774201e-05,0.015594541910331385,28,3535,0
1.2460716501364307e-05,0.015823679005368747,28,3483,0
1.2470259834320126e-05,0.015841584158415842,28,3479,0
