tau,f1,tp,fp,fn
1.4840036380495405e-05,0.0008775265451779917,60,136628,0
1.495126613667978e-05,0.0011896382508352252,60,100751,0
1.4981435530377741e-05,0.0012482706250715155,60,96013,0
1.5063544653614139e-05,0.0016835253019823512,60,71159,0
1.5092665286562116e-05,0.001876700760063808,60,63822,0
1.5174774409798514e-05,0.0019728081279694874,60,60707,0
1.5180434088894149e-05,0.002008670762123165,60,59621,0
1.5204943803496475e-05,0.0020117013964560523,60,59531,0
1.5291663845078524e-05,0.0021963540522732267,60,54516,0
1.531617355968085e-05,0.002196876773520312,60,54503,0
1.5321833238776487e-05,0.0022351779760463432,60,53567,0
1.5332491288185547e-05,0.002237428448902728,60,53513,0
1.543306299496086e-05,0.002273028621218722,60,52673,0
1.544372104436992e-05,0.0022736746371594227,60,52658,0
1.5473890438067883e-05,0.00227972187393138,60,52518,0
1.550226096732085e-05,0.0023026883886938,60,51993,0
1.5585120194252257e-05,0.0023159763770409544,60,51694,0
1.5613490723505228e-05,0.0023188853890896443,60,51629,0
1.5619150402600863e-05,0.0023212178656401724,60,51577,0
1.5643660117203188e-05,0.0023216220399318987,60,51568,0
1.573038015878524e-05,0.0023305496212856864,60,51370,0
1.5754889873387565e-05,0.0023306401491609697,60,51368,0
1.5760319035954937e-05,0.002331953594123477,60,51339,0
1.57605495524832e-05,0.002334130828032911,60,51291,0
1.5778586979185476e-05,0.0023344032681645757,60,51285,0
1.587154879213931e-05,0.0023713540431586438,60,50484,0
1.5871779308667576e-05,0.0023715415019762843,60,50480,0
1.5884837450371703e-05,0.002371588371311686,60,50479,0
1.5889816735369853e-05,0.0023831274576001905,60,50234,0
1.598382730907367e-05,0.002390247789020795,60,50084,0
1.599606720655608e-05,0.002391105089068665,60,50066,0
1.600209525230421e-05,0.002392678404083504,60,50033,0
1.602623660025404e-05,0.0024060150375939853,60,49755,0
1.6095057065258048e-05,0.0024122057611514263,60,49627,0
1.6108345723490437e-05,0.002412302743994371,60,49625,0
1.6113325008488587e-05,0.002417648836506497,60,49515,0
1.6118984687584222e-05,0.0024227740763173833,60,49410,0
1.6137466356438416e-05,0.0024229697532609134,60,49406,0
1.6197947279684297e-05,0.002423703823392781,60,49391,0
1.621957547967481e-05,0.002444838335065094,60,48963,0
1.622523515877045e-05,0.0024454362046830106,60,48951,0
1.6230214443768595e-05,0.0024458349469049993,60,48943,0
