tau,f1,tp,fp,fn
8.063153271405524e-06,0.0012369953935768554,67,108193,0
8.108427132994275e-06,0.0013008066943007194,67,102879,0
8.110590701435315e-06,0.0014537248988359354,67,92043,0
8.140826190742197e-06,0.0018390425999121655,67,72730,0
8.186100052330949e-06,0.0018997122077774784,67,70403,0
8.188263620771988e-06,0.0020288582373158507,67,65913,0
8.195344472759162e-06,0.0023200651003341586,67,57623,0
8.240618334347912e-06,0.0023776571205507647,67,56224,0
8.242781902788953e-06,0.002502661412322806,67,53409,0
8.273017392095836e-06,0.002751822569052264,67,48561,0
8.318291253684586e-06,0.0027807175911515078,67,48055,0
8.320454822125627e-06,0.0028388026184776394,67,47069,0
8.7647031396387e-06,0.002952322199700361,67,45254,0
8.7763807170552e-06,0.0029523872474497104,67,45253,0
8.82381814708499e-06,0.003102570039360963,67,43056,0
8.854053636391873e-06,0.0032752425879304862,67,40779,0
8.90044181351223e-06,0.003337816968066557,67,40012,0
8.901491066421664e-06,0.0033379001120936603,67,40011,0
8.908571918408836e-06,0.0034109711085656105,67,39151,0
8.945715675100982e-06,0.003461816678722745,67,38574,0
8.94787924354202e-06,0.0034619955562445095,67,38572,0
8.956009348438627e-06,0.0034622639071906574,67,38569,0
8.98624483774551e-06,0.0035220522525364036,67,37912,0
9.033682267775301e-06,0.0035380472091672385,67,37740,0
9.07790687645462e-06,0.003561272490498844,67,37493,0
9.080070444895659e-06,0.003561367139743794,67,37492,0
9.126393326810638e-06,0.0035614617940199337,67,37491,0
9.17166718839939e-06,0.003585188356164384,67,37242,0
9.173830756840429e-06,0.003645068277025189,67,36628,0
9.204066246147311e-06,0.0038012027686372407,67,35118,0
9.239896649046363e-06,0.003816793893129771,67,34974,0
9.249340107736063e-06,0.003838881567638801,67,34772,0
9.251503676177102e-06,0.003878886122850692,67,34412,0
9.258584528164276e-06,0.004020643302928468,67,33194,0
9.285170510635113e-06,0.004029590425212004,67,33120,0
9.287334079076155e-06,0.004085365853658537,67,32666,0
9.303858389753026e-06,0.004172894867962133,67,31978,0
9.306021958194068e-06,0.004195891783567135,67,31802,0
9.317569568383037e-06,0.00424184868629313,67,31456,0
9.33625744750095e-06,0.004249920710434507,67,31396,0
9.362843429971785e-06,0.004255724584749262,67,31353,0
9.365006998412828e-06,0.004281834158811312,67,31161,0
9.372087850400002e-06,0.004317149392699507,67,30905,0
9.3815313090897e-06,0.004325371207230471,67,30846,0
9.383694877530741e-06,0.0043362889133389424,67,30768,0
9.41736171198875e-06,0.004370515329419439,67,30526,0
9.419525280429792e-06,0.0043874009560605064,67,30408,0
9.449760769736674e-06,0.0044148655772272005,67,30218,0
9.495034631325422e-06,0.004417630962977615,67,30199,0
9.497198199766467e-06,0.004422150353112006,67,30168,0
9.714554399610764e-06,0.004433709426595638,67,30089,0
9.720715164129843e-06,0.004783151882919864,67,27881,0
9.765989025718594e-06,0.004783322624402084,67,27880,0
9.768152594159636e-06,0.004783493378074466,67,27879,0
9.792227318947439e-06,0.004784005712245626,67,27876,0
9.793297890545336e-06,0.004920681551116333,67,27098,0
9.839620772460315e-06,0.004921042967315461,67,27096,0
9.846745600964404e-06,0.0049430078571692055,67,26975,0
9.887058202490105e-06,0.0050510761807832935,67,26395,0
9.898180227072231e-06,0.005087705976156124,67,26204,0
9.900343795513273e-06,0.005087899153282454,67,26203,0
9.917293691796987e-06,0.005088672008506437,67,26199,0
9.924418520301076e-06,0.005098158575559276,67,26150,0
9.94663757822198e-06,0.005137642818802238,67,25948,0
9.953124094696037e-06,0.0056078677547604094,67,23761,0
9.964731121826778e-06,0.005629305998991765,67,23670,0
9.97181197381395e-06,0.0056714775468743395,67,23493,0
1.0000561524725827e-05,0.005679410019496483,67,23460,0
1.0011119298947136e-05,0.005702612988339433,67,23364,0
1.001924940384374e-05,0.005702855683704303,67,23363,0
1.0024310497558653e-05,0.005709416276097144,67,23336,0
1.0030797014032711e-05,0.005913764949909528,67,22525,0
1.0049484893150622e-05,0.0059265811587793015,67,22476,0
1.0078234444062502e-05,0.005928941197292156,67,22467,0
1.0078828779575615e-05,0.005939979609025224,67,22425,0
1.0085315296049674e-05,0.006093678944974989,67,21856,0
1.0096922323180415e-05,0.006098671035863826,67,21838,0
1.0132752726079466e-05,0.006108122891785942,67,21804,0
1.015650169891229e-05,0.006114533424595027,67,21781,0
1.0162988215386348e-05,0.006168861062517264,67,21588,0
1.0210425645416139e-05,0.006171986550596472,67,21577,0
1.0233975209767944e-05,0.006174261622817123,67,21569,0
1.0303136704451476e-05,0.0068228105906313645,67,19506,0
1.0311648129104615e-05,0.006828025477707006,67,19491,0
1.0348410566040226e-05,0.007067137809187279,67,18827,0
1.0350574134481269e-05,0.007075347167221077,67,18805,0
1.036616641112158e-05,0.007107999151283684,67,18718,0
1.0380809623788151e-05,0.007293707816242108,67,18238,0
1.0426083485376901e-05,0.007297282579099275,67,18229,0
1.0428247053817944e-05,0.0073036463727039844,67,18213,0
1.0435327905805116e-05,0.007323604962562168,67,18163,0
1.0443839330458254e-05,0.007324005247048534,67,18162,0
1.0480601767393863e-05,0.007382513360145447,67,18017,0
1.0482765335834906e-05,0.00738332690506364,67,18015,0
1.0513000825141788e-05,0.0073902492830355175,67,17998,0
1.0558274686730538e-05,0.007390656885996359,67,17997,0
1.056043825517158e-05,0.007391879964695498,67,17994,0
1.0777794455015883e-05,0.007395959818964567,67,17984,0
1.0829229081123714e-05,0.007462270980676059,67,17823,0
1.0855467374352556e-05,0.007462686567164179,67,17822,0
1.0891297777251609e-05,0.0074885436459148315,67,17760,0
1.0909985656369522e-05,0.007527244129873048,67,17668,0
1.096897069658828e-05,0.007545469902584605,67,17625,0
1.0987658575706193e-05,0.007555680857062308,67,17601,0
1.1009877633627097e-05,0.007565492321589882,67,17578,0
1.1016364150101153e-05,0.007592928377153217,67,17514,0
1.1023488978605246e-05,0.007594649739288143,67,17510,0
1.1063801580130945e-05,0.007600249560433327,67,17497,0
1.1101161897941919e-05,0.007601542999773088,67,17494,0
1.1123380955862821e-05,0.007601974244057412,67,17493,0
1.1141474499467618e-05,0.007644474870215072,67,17395,0
1.1142068834980734e-05,0.007644910999543587,67,17394,0
1.114855535145479e-05,0.007660206939918825,67,17359,0
1.1195992781484585e-05,0.007661082842604768,67,17357,0
1.1201053875199495e-05,0.007661958945622964,67,17355,0
1.1226228270791462e-05,0.007679523181844233,67,17315,0
1.125557215721646e-05,0.007679963319578175,67,17314,0
1.1273665700821257e-05,0.0076931909518888515,67,17284,0
1.1297215265173058e-05,0.007693632657748178,67,17283,0
1.1333245076553132e-05,0.007757772245701384,67,17139,0
1.1410718587408784e-05,0.007761816496756255,67,17130,0
1.1429406466526697e-05,0.007807492862553167,67,17029,0
1.1488391506745455e-05,0.007835340895801662,67,16968,0
1.1542909788762422e-05,0.007846811500849095,67,16943,0
1.15442016703297e-05,0.00785324972161988,67,16929,0
1.1589475531918452e-05,0.00785509115422944,67,16925,0
1.1620582708099096e-05,0.007856012194406988,67,16923,0
1.167639287168334e-05,0.007857394159727924,67,16920,0
1.1954537832656726e-05,0.007857854922887469,67,16919,0
1.1998346708521514e-05,0.007858776611342443,67,16917,0
1.202359890947143e-05,0.007859237536656892,67,16916,0
1.2032210751993398e-05,0.00795299424298178,67,16715,0
1.2068872771060178e-05,0.007954882754526566,67,16711,0
1.2071036339501219e-05,0.008134523159108845,67,16339,0
1.2086729034010363e-05,0.008486383787207093,67,15656,0
1.2101271828808101e-05,0.008487996452777603,67,15653,0
1.2146545690396851e-05,0.008534488249156104,67,15567,0
1.2148709258837892e-05,0.008625128733264674,67,15402,0
1.2155790110825066e-05,0.00881927076477557,67,15060,0
1.2186621011267939e-05,0.008847220388221312,67,15012,0
1.2201063972413816e-05,0.008848973122895067,67,15009,0
1.2203227540854858e-05,0.00890661349285477,67,14911,0
1.223346303016174e-05,0.009001746607550718,67,14752,0
1.2278736891750488e-05,0.009012644605864945,67,14734,0
1.228090046019153e-05,0.009033910874401672,67,14699,0
1.2318812212621576e-05,0.00907428726213855,67,14633,0
1.2473958642813898e-05,0.009074901801435732,67,14632,0
1.2606149844167537e-05,0.009079821113972082,67,14624,0
1.2607441725734813e-05,0.009082282770774028,67,14620,0
1.2736826355121103e-05,0.009082898393547076,67,14619,0
1.2784263785150895e-05,0.009140518417462483,67,14526,0
1.2814499274457775e-05,0.009226743785719204,67,14389,0
1.2861936704487568e-05,0.00925414364640884,67,14346,0
1.286901755647474e-05,0.009272073069471353,67,14318,0
1.2916454986504533e-05,0.009285565795856142,67,14297,0
1.2946690475811414e-05,0.00929071621715316,67,14289,0
1.2994127905841205e-05,0.009294582784213083,67,14283,0
1.305905230423189e-05,0.00929587235518557,67,14281,0
1.3086838964876542e-05,0.009299097848716168,67,14276,0
1.310432616582064e-05,0.009306201819570804,67,14265,0
1.310648973426168e-05,0.009317849940894234,67,14247,0
1.3132112826465292e-05,0.009336027311363479,67,14219,0
1.3134276394906335e-05,0.009357541899441341,67,14186,0
1.3164511884213215e-05,0.009393620750087626,67,14131,0
1.3181999085157314e-05,0.009398891772462649,67,14123,0
1.3184162653598352e-05,0.009400210452472817,67,14121,0
1.3191243505585527e-05,0.009402848922882606,67,14117,0
1.3209785745801964e-05,0.00940813030962578,67,14109,0
1.3211949314243007e-05,0.009417387026495186,67,14095,0
1.321903016623018e-05,0.00944060870790475,67,14060,0
1.3236517367174279e-05,0.009442604467620323,67,14057,0
1.3238680935615317e-05,0.009449929478138223,67,14046,0
1.3264304027818929e-05,0.009459268671466894,67,14032,0
1.3266467596259972e-05,0.009462608572840902,67,14027,0
1.331419028651095e-05,0.009466619569056872,67,14021,0
1.331635385495199e-05,0.00946728839903914,67,14020,0
1.33419769471556e-05,0.00946862634256642,67,14018,0
1.3344140515596644e-05,0.009470633967064811,67,14015,0
1.3559185313543316e-05,0.009471972856435995,67,14013,0
1.3604459175132067e-05,0.009500177242112726,67,13971,0
1.3606622743573104e-05,0.00958649306052368,67,13844,0
1.3636858232879986e-05,0.009736249364237446,67,13629,0
1.367500003767667e-05,0.009741912031988367,67,13621,0
1.3682132094468737e-05,0.009798186604270256,67,13542,0
1.3684295662909779e-05,0.009825487608153688,67,13504,0
