tau,f1,tp,fp,fn
1.0189123435041185e-05,0.0013585247427608243,81,119085,0
1.0259945967938252e-05,0.0013591858309072145,81,119027,0
1.0315136792457072e-05,0.0013593226881025702,81,119015,0
1.0385959325354137e-05,0.0018559677382398096,81,87124,0
1.0392729153230512e-05,0.0021714071254322707,81,74444,0
1.0463551686127577e-05,0.0031958335799254305,81,50529,0
1.0598263115314642e-05,0.004036678959433868,81,39970,0
1.066908564821171e-05,0.004071374717265645,81,39628,0
1.0675855476088084e-05,0.004085235153196318,81,39493,0
1.074667800898515e-05,0.00411261455662461,81,39229,0
1.088091855740237e-05,0.004120879120879121,81,39150,0
1.0951741090299434e-05,0.0041507596915114405,81,38867,0
1.095851091817581e-05,0.004158751347743492,81,38792,0
1.1029333451072876e-05,0.004182264102233122,81,38573,0
1.1164044880259941e-05,0.004190160881485696,81,38500,0
1.1234867413157006e-05,0.005533920885427341,81,29112,0
1.124163724103338e-05,0.006278583055577086,81,25640,0
1.1259787246604355e-05,0.008277130594727162,81,19410,0
1.1312459773930446e-05,0.00827755352306985,81,19409,0
1.133060977950142e-05,0.009346872836372028,81,17170,0
1.138580060402024e-05,0.009347412151635797,81,17169,0
1.1389406894094299e-05,0.009769629718972378,81,16420,0
1.1456623136917309e-05,0.009779655900996075,81,16403,0
1.1460229426991364e-05,0.009949026592151324,81,16121,0
1.1668926926877816e-05,0.009950859950859951,81,16118,0
1.170997461504337e-05,0.009965551181102362,81,16094,0
1.173974945977488e-05,0.009966164257151643,81,16093,0
1.1835987972459254e-05,0.009971685337929337,81,16084,0
1.186749357310748e-05,0.010281797410510283,81,15594,0
1.1913580333232695e-05,0.010404624277456647,81,15408,0
1.1938316106004545e-05,0.010566825386471855,81,15169,0
1.1945085933880918e-05,0.010601400431908907,81,15119,0
1.1951582368965538e-05,0.01067263983134594,81,15017,0
1.1955188659039596e-05,0.010676156583629894,81,15012,0
1.2015908466777987e-05,0.010676860212219074,81,15011,0
1.2022404901862602e-05,0.010695187165775402,81,14985,0
1.2119114295316826e-05,0.010696599537801254,81,14983,0
1.2150619895965048e-05,0.010698718795403513,81,14980,0
1.2176587427500125e-05,0.010700838892925557,81,14977,0
1.2196706656090267e-05,0.01074769455317455,81,14911,0
1.2234708691823106e-05,0.010748407643312103,81,14910,0
1.224472902488005e-05,0.011042192079612842,81,14509,0
1.2254179788273565e-05,0.011074651353568499,81,14466,0
1.2305531224720174e-05,0.011102734562401479,81,14429,0
1.2315551557777117e-05,0.011197898665929355,81,14305,0
1.240176973740455e-05,0.011215729714760455,81,14282,0
1.2433275338052774e-05,0.011227389285466767,81,14267,0
1.247936209817799e-05,0.01123673441076507,81,14255,0
1.250409787094984e-05,0.011241412809659287,81,14249,0
1.2510867698826214e-05,0.011242192921582234,81,14248,0
1.2537306111131139e-05,0.01124609510586602,81,14243,0
1.2581690231723282e-05,0.011247656738179549,81,14241,0
1.2684896060262124e-05,0.011248437716983752,81,14240,0
1.2716401660910347e-05,0.011419709572818272,81,14024,0
1.2742369192445422e-05,0.011475525961606572,81,13955,0
1.2762488421035564e-05,0.011477965140994757,81,13952,0
1.2787224193807414e-05,0.011568123393316195,81,13842,0
1.279399402168379e-05,0.011578044596912522,81,13830,0
1.2810510789825348e-05,0.011597938144329896,81,13806,0
1.2819961553218864e-05,0.012740857255210382,81,12553,0
1.2864816554580854e-05,0.012741859367626238,81,12552,0
1.2881333322722413e-05,0.012754901188882766,81,12539,0
1.2906651784022423e-05,0.013595166163141995,81,11754,0
1.2910258074096481e-05,0.013620312762737513,81,11732,0
1.2938157384670646e-05,0.013622603430877902,81,11730,0
1.3008979917567711e-05,0.013637511575048404,81,11717,0
1.3025495515302994e-05,0.013638659707021383,81,11716,0
1.3103087876076436e-05,0.013683588140890279,81,11677,0
1.3247251239063296e-05,0.01371254443880142,81,11652,0
